104 34.5340 20.2460 -11.1270 1.6100 32.3140 18.0260 -11.1270 1.6100
105 32.3140 18.0260 -11.1270 1.4400 33.4390 11.8370 -11.1270 1.4400
106 34.5340 20.2460 -11.1270 1.6100 38.4220 18.5800 -11.1270 1.6100
107 38.4220 18.5800 -11.1270 1.3300 42.3100 16.9140 -11.1270 1.3300
108 42.3100 16.9140 -11.1270 1.2200 47.0210 10.4360 -11.1270 1.2200
109 35.0890 26.3560 -10.5720 1.4400 37.3130 28.0240 -10.5720 1.4400
110 37.3130 28.0240 -10.5720 1.1100 49.7880 26.3230 -10.5720 1.1100
111 49.7880 26.3230 -10.5720 1.0600 53.6740 24.1020 -10.0170 1.0600
112 53.6740 24.1020 -10.0170 1.0000 64.7870 11.1370 -11.2520 1.0000
113 32.3110 38.5770 -10.0160 2.5000 33.9750 39.6860 -10.0160 2.5000
114 33.9750 39.6860 -10.0160 1.8900 32.8650 41.3520 -12.2370 1.8900
115 32.8650 41.3520 -12.2370 1.5600 35.0880 45.7970 -12.2370 1.5600
116 35.0880 45.7970 -12.2370 1.4400 37.3120 47.4650 -12.2370 1.4400
117 33.9750 39.6860 -10.0160 2.1100 34.5290 40.2400 -10.5700 2.1100
118 34.5290 40.2400 -10.5700 1.6700 36.7510 37.4630 -10.0150 1.6700
119 36.7510 37.4630 -10.0150 1.3300 38.9710 35.2430 -10.0150 1.3300
120 38.9710 35.2430 -10.0150 1.3900 40.6400 33.5740 -11.1280 1.3900
121 40.6400 33.5740 -11.1280 1.3900 40.6400 31.3520 -11.6830 1.3900
122 40.6400 31.3520 -11.6830 1.3000 38.3940 20.6860 -11.6830 1.3000
123 38.3940 20.6860 -11.6830 1.3300 33.9490 15.6860 -11.6830 1.3300
124 38.3940 20.6860 -11.6830 1.2200 41.7240 17.9110 -11.1280 1.2200
125 41.7240 17.9110 -11.1280 1.1100 45.0610 15.6870 -11.1280 1.1100
126 40.6400 33.5740 -11.1280 1.3300 42.8620 33.5740 -10.5730 1.3300
127 42.8620 33.5740 -10.5730 1.2200 55.5420 27.8110 -9.9970 1.2200
128 34.5290 40.2400 -10.5700 1.8900 40.0840 43.0170 -12.2360 1.8900
129 40.0840 43.0170 -12.2360 1.8900 44.5290 43.5730 -12.2360 1.8900
130 44.5290 43.5730 -12.2360 2.0000 48.9740 43.0170 -12.2360 2.0000
131 48.9740 43.0170 -12.2360 2.4400 52.8640 43.0170 -12.2360 2.4400
132 52.8640 43.0170 -12.2360 2.5600 55.6440 40.7930 -12.2360 2.5600
133 55.6440 40.7930 -12.2360 2.1100 58.9780 38.0150 -12.2360 2.1100
134 58.9780 38.0150 -12.2360 2.2800 62.3080 35.7950 -11.6810 2.2800
135 62.3080 35.7950 -11.6810 2.0600 62.8630 29.1300 -12.7920 2.0600
136 62.8630 29.1300 -12.7920 1.5600 69.0880 32.2420 -14.0370 1.5600
137 69.0880 32.2420 -14.0370 1.3900 67.4200 34.4660 -14.0370 1.3900
138 69.0880 32.2420 -14.0370 1.3900 70.7580 31.6850 -14.0370 1.3900
139 70.7580 31.6850 -14.0370 1.2200 74.0920 31.6850 -14.5930 1.2200
140 74.0920 31.6850 -14.5930 1.2200 76.8710 28.9060 -14.5930 1.2200
141 76.8710 28.9060 -14.5930 1.2200 80.7610 26.6830 -12.9260 1.2200
142 80.7610 26.6830 -12.9260 1.2200 89.1140 30.0240 -14.5970 1.2200
143 80.7610 26.6830 -12.9260 1.2200 108.0390 17.5900 -15.0240 1.2200
144 108.0390 17.5900 -15.0240 1.1700 109.1490 15.3690 -13.9140 1.1700
145 109.1490 15.3690 -13.9140 1.0600 105.8170 11.4820 -13.9140 1.0600
146 109.1490 15.3690 -13.9140 1.0600 116.3690 15.3690 -13.9140 1.0600
147 76.8710 28.9060 -14.5930 1.1100 76.8710 26.1260 -14.5930 1.1100
148 76.8710 26.1260 -14.5930 1.0000 79.2030 15.0490 -15.7590 1.0000
149 79.2030 15.0490 -15.7590 1.0000 74.7580 12.8260 -15.7590 1.0000
150 79.2030 15.0490 -15.7590 1.0000 79.2030 7.8270 -11.3150 1.0000
151 79.2030 7.8270 -11.3150 1.1700 76.9830 5.6070 -11.3150 1.1700
152 76.9830 5.6070 -11.3150 1.3300 90.9740 -1.6690 -11.3150 1.3300
153 76.9830 5.6070 -11.3150 1.3300 74.7630 2.2770 -10.7600 1.3300
154 74.7630 2.2770 -10.7600 1.2800 73.0990 1.1680 -10.7600 1.2800
155 74.0920 31.6850 -14.5930 1.2200 76.3160 33.3530 -14.5930 1.2200
156 62.8630 29.1300 -12.7920 1.3900 62.3070 25.2390 -12.7920 1.3900
157 62.3070 25.2390 -12.7920 1.3900 66.7520 24.6830 -12.7920 1.3900
158 66.7520 24.6830 -12.7920 1.5600 75.7550 22.9950 -12.7920 1.5600
159 75.7550 22.9950 -12.7920 1.6100 79.6400 21.8850 -12.7920 1.6100
160 79.6400 21.8850 -12.7920 1.4400 85.7500 21.8850 -12.7920 1.4400
161 85.7500 21.8850 -12.7920 1.2200 104.9490 15.1090 -14.4860 1.2200
162 85.7500 21.8850 -12.7920 1.2200 114.8470 16.4290 -13.3980 1.2200
163 62.3070 25.2390 -12.7920 1.3900 63.9750 20.7910 -12.7920 1.3900
164 63.9750 20.7910 -12.7920 1.6700 63.9750 18.5710 -12.7920 1.6700
165 63.9750 18.5710 -12.7920 1.7800 63.9750 9.6810 -12.7920 1.7800
166 63.9750 9.6810 -12.7920 1.6700 58.9750 8.0140 -12.7920 1.6700
167 58.9750 8.0140 -12.7920 1.3900 56.1970 11.9040 -12.7920 1.3900
168 56.1970 11.9040 -12.7920 1.2200 54.5330 13.0130 -12.7920 1.2200
169 54.5330 13.0130 -12.7920 1.1700 51.7570 14.1230 -12.7920 1.1700
170 51.7570 14.1230 -12.7920 1.0000 49.5370 14.1230 -12.7920 1.0000
171 54.5330 13.0130 -12.7920 1.0600 53.4240 11.3490 -12.7920 1.0600
172 53.4240 11.3490 -12.7920 0.8900 47.5850 13.9440 -12.7920 0.8900
173 58.9750 8.0140 -12.7920 1.4400 56.7550 4.6840 -12.2370 1.4400
174 56.7550 4.6840 -12.2370 1.3300 54.5310 3.0160 -12.2370 1.3300
175 56.7550 4.6840 -12.2370 1.3300 58.4210 3.0180 -11.6820 1.3300
176 58.4210 3.0180 -11.6820 1.3300 55.6420 -3.0960 -10.0150 1.3300
177 58.4210 3.0180 -11.6820 1.3300 60.6390 1.9090 -11.6820 1.3300
178 60.6390 1.9090 -11.6820 1.3300 57.3070 -5.3090 -11.6820 1.3300
179 60.6390 1.9090 -11.6820 1.3300 61.7480 0.2450 -11.6820 1.3300
180 63.9750 9.6810 -12.7920 2.0000 66.1990 6.3460 -11.6800 2.0000
181 66.1990 6.3460 -11.6800 1.8300 61.7540 1.9010 -12.2360 1.8300
182 61.7540 1.9010 -12.2360 1.3300 63.9750 -3.6510 -12.2360 1.3300
183 66.1990 6.3460 -11.6800 1.7200 70.0850 4.1250 -12.2350 1.7200
184 70.0850 4.1250 -12.2350 1.2200 76.1950 4.1250 -12.2350 1.2200
185 76.1950 4.1250 -12.2350 1.1100 80.6400 4.6810 -12.2350 1.1100
186 80.6400 4.6810 -12.2350 1.0000 89.8200 4.6810 -12.2350 1.0000
187 63.9750 18.5710 -12.7920 1.6700 66.7500 18.0160 -12.7920 1.6700
188 66.7500 18.0160 -12.7920 2.3300 72.3020 13.5740 -12.7920 2.3300
189 72.3020 13.5740 -12.7920 2.3900 71.7470 9.6870 -11.6820 2.3900
190 71.7470 9.6870 -11.6820 1.6700 72.8580 5.2440 -11.6820 1.6700
191 72.8580 5.2440 -11.6820 1.7800 72.8580 3.0240 -11.6820 1.7800
192 72.8580 3.0240 -11.6820 1.5600 70.0800 -0.8660 -11.6820 1.5600
193 70.0800 -0.8660 -11.6820 1.2200 65.3650 -7.9380 -11.6820 1.2200
194 65.3650 -7.9380 -11.6820 1.1100 62.0310 -12.9390 -11.6820 1.1100
195 65.3650 -7.9380 -11.6820 1.1100 68.6980 -15.7140 -11.6820 1.1100
196 72.8580 3.0240 -11.6820 1.5600 74.5260 -0.3120 -11.6820 1.5600
197 74.5260 -0.3120 -11.6820 1.2800 77.8630 -2.5360 -11.6820 1.2800
198 77.8630 -2.5360 -11.6820 1.1700 81.1940 -4.2020 -10.0160 1.1700
199 72.3020 13.5740 -12.7920 2.3300 73.9710 15.2430 -12.7920 2.3300
200 73.9710 15.2430 -12.7920 1.5600 83.4110 15.2430 -12.7920 1.5600
201 62.3080 35.7950 -11.6810 2.0600 62.8480 37.9540 -11.1410 2.0600
202 62.8480 37.9540 -11.1410 1.5600 62.8480 39.0640 -12.2510 1.5600
203 62.8480 39.0640 -12.2510 1.5600 73.9960 35.7850 -12.2510 1.5600
204 62.8480 39.0640 -12.2510 1.7200 70.6240 40.1750 -13.9170 1.7200
205 70.6240 40.1750 -13.9170 1.8900 95.0540 37.2670 -15.0800 1.8900
206 95.0540 37.2670 -15.0800 1.6100 101.1690 36.7110 -15.0800 1.6100
207 95.0540 37.2670 -15.0800 1.6100 97.8320 41.7120 -16.7470 1.6100
208 97.8320 41.7120 -16.7470 1.3300 96.7220 45.5990 -16.1920 1.3300
209 70.6240 40.1750 -13.9170 1.6100 76.1770 42.3960 -16.1380 1.6100
210 76.1770 42.3960 -16.1380 1.3300 86.1790 44.0630 -16.1380 1.3300
211 86.1790 44.0630 -16.1380 1.1700 89.5160 41.8390 -16.1380 1.1700
212 89.5160 41.8390 -16.1380 1.0000 92.8520 42.3950 -15.0260 1.0000
213 86.1790 44.0630 -16.1380 1.1700 87.8470 46.2870 -16.1380 1.1700
214 87.8470 46.2870 -16.1380 1.0000 93.0470 50.1870 -16.1380 1.0000
215 76.1770 42.3960 -16.1380 1.1700 81.1800 48.5110 -15.5820 1.1700
216 52.8640 43.0170 -12.2360 2.3300 52.8640 45.7970 -12.2360 2.3300
217 52.8640 45.7970 -12.2360 1.6100 54.5310 48.0200 -13.9030 1.6100
218 54.5310 48.0200 -13.9030 1.4400 63.0640 50.2960 -13.3340 1.4400
219 63.0640 50.2960 -13.3340 1.5600 67.5090 49.7400 -13.3340 1.5600
220 67.5090 49.7400 -13.3340 1.6700 72.5070 48.6290 -13.3340 1.6700
221 72.5070 48.6290 -13.3340 1.6100 79.7250 49.7390 -15.0000 1.6100
222 79.7250 49.7390 -15.0000 1.5600 88.8540 52.0210 -15.0000 1.5600
223 88.8540 52.0210 -15.0000 1.3900 92.7420 54.7980 -16.6660 1.3900
224 92.7420 54.7980 -16.6660 1.1700 94.4090 60.9100 -16.1100 1.1700
225 94.4090 60.9100 -16.1100 1.1100 97.2880 68.3950 -16.1100 1.1100
226 88.8540 52.0210 -15.0000 1.6700 96.0790 50.9090 -15.0000 1.6700
227 96.0790 50.9090 -15.0000 1.7200 98.8570 55.3530 -15.5560 1.7200
228 98.8570 55.3530 -15.5560 1.4400 102.1890 59.2400 -15.5560 1.4400
229 102.1890 59.2400 -15.5560 1.1100 106.0800 59.7960 -15.5560 1.1100
230 106.0800 59.7960 -15.5560 1.0000 106.6350 61.4600 -16.1110 1.0000
231 106.0800 59.7960 -15.5560 1.0000 108.2980 58.6870 -15.5560 1.0000
232 108.2980 58.6870 -15.5560 1.0000 108.8530 57.0230 -16.1110 1.0000
233 108.2980 58.6870 -15.5560 0.9400 113.8500 60.9080 -15.5560 0.9400
234 113.8500 60.9080 -15.5560 0.8900 126.2220 55.6060 -15.5560 0.8900
235 96.0790 50.9090 -15.0000 1.9400 102.1920 47.0190 -16.1110 1.9400
236 102.1920 47.0190 -16.1110 2.0000 107.7440 49.2400 -16.1110 2.0000
237 107.7440 49.2400 -16.1110 1.6700 109.4120 52.5750 -16.6670 1.6700
238 109.4120 52.5750 -16.6670 1.5600 112.7490 54.7990 -16.6670 1.5600
239 112.7490 54.7990 -16.6670 1.5000 112.7490 57.5740 -17.2220 1.5000
240 112.7490 57.5740 -17.2220 1.3300 115.5290 61.4660 -18.3340 1.3300
241 115.5290 61.4660 -18.3340 1.2200 118.8590 61.4660 -18.3340 1.2200
242 118.8590 61.4660 -18.3340 1.1100 121.9480 55.9060 -18.9520 1.1100
243 112.7490 54.7990 -16.6670 1.3900 116.0850 55.3550 -17.7790 1.3900
244 116.0850 55.3550 -17.7790 1.1100 119.4150 57.5750 -18.3340 1.1100
245 119.4150 57.5750 -18.3340 1.0000 120.5250 58.6850 -18.3340 1.0000
246 119.4150 57.5750 -18.3340 1.0000 125.5250 58.1300 -17.7790 1.0000
247 107.7440 49.2400 -16.1110 1.6700 111.0780 46.4620 -17.2220 1.6700
248 111.0780 46.4620 -17.2220 1.4400 122.3200 47.0240 -17.7840 1.4400
249 122.3200 47.0240 -17.7840 1.2800 124.5440 43.6870 -17.7840 1.2800
250 124.5440 43.6870 -17.7840 1.1100 122.8760 41.4630 -17.7840 1.1100
251 124.5440 43.6870 -17.7840 1.1100 128.9890 42.0200 -18.3400 1.1100
252 128.9890 42.0200 -18.3400 1.0600 131.7650 40.9100 -18.3400 1.0600
253 131.7650 40.9100 -18.3400 1.0000 136.2130 42.5780 -18.3400 1.0000
254 122.3200 47.0240 -17.7840 1.3900 124.5440 50.3610 -17.7840 1.3900
255 124.5440 50.3610 -17.7840 1.3300 126.2100 52.0270 -17.2290 1.3300
256 126.2100 52.0270 -17.2290 1.2800 125.1010 53.6910 -17.2290 1.2800
257 126.2100 52.0270 -17.2290 1.1100 132.3220 53.6940 -16.6730 1.1100
258 102.1920 47.0190 -16.1110 1.9400 102.1920 44.2440 -16.6660 1.9400
259 102.1920 44.2440 -16.6660 1.7800 104.9730 38.1260 -16.6660 1.7800
260 104.9730 38.1260 -16.6660 1.5600 104.9730 35.9060 -16.6660 1.5600
261 104.9730 35.9060 -16.6660 1.3300 97.1430 29.7540 -17.7850 1.3300
262 97.1430 29.7540 -17.7850 1.3300 99.3660 25.8640 -17.7850 1.3300
263 97.1430 29.7540 -17.7850 1.1700 91.5830 29.7540 -17.7850 1.1700
264 91.5830 29.7540 -17.7850 1.0000 88.8030 27.5300 -17.7850 1.0000
265 104.9730 35.9060 -16.6660 1.2800 106.6400 33.1280 -16.6660 1.2800
266 106.6400 33.1280 -16.6660 1.1100 104.4180 27.5720 -17.2220 1.1100
267 104.4180 27.5720 -17.2220 1.0000 101.6410 23.6840 -17.7770 1.0000
268 101.6410 23.6840 -17.7770 0.9400 94.9730 22.5730 -17.7770 0.9400
269 101.6410 23.6840 -17.7770 0.9400 103.3070 19.7960 -17.7770 0.9400
270 103.3070 19.7960 -17.7770 0.8900 110.6990 17.9480 -17.7770 0.8900
271 104.9730 38.1260 -16.6660 1.7800 110.5290 35.9040 -17.2220 1.7800
272 110.5290 35.9040 -17.2220 2.0600 119.4150 32.5720 -17.2220 2.0600
273 119.4150 32.5720 -17.2220 2.0000 123.8570 35.9030 -17.7770 2.0000
274 123.8570 35.9030 -17.7770 1.6700 127.1920 35.3470 -19.4450 1.6700
275 127.1920 35.3470 -19.4450 1.5000 129.9680 34.2370 -19.4450 1.5000
276 119.4150 32.5720 -17.2220 1.8300 121.6360 30.3510 -17.7770 1.8300
277 121.6360 30.3510 -17.7770 1.3300 123.3040 27.0150 -17.7770 1.3300
278 123.3040 27.0150 -17.7770 1.3900 123.3040 24.2350 -17.7770 1.3900
279 123.3040 24.2350 -17.7770 1.2800 119.4120 19.7870 -17.7770 1.2800
280 119.4120 19.7870 -17.7770 1.1100 121.6320 17.5670 -17.7770 1.1100
281 119.4120 19.7870 -17.7770 1.1100 121.2610 -2.3960 -17.7770 1.1100
282 123.3040 24.2350 -17.7770 1.2800 123.8590 21.4600 -17.7770 1.2800
283 123.8590 21.4600 -17.7770 1.0600 127.1930 15.9030 -17.7770 1.0600
284 10.6480 50.2400 -19.4590 5.9400 5.0930 48.5730 -19.4590 5.9400
285 5.0930 48.5730 -19.4590 3.7200 -1.5760 46.3500 -19.4590 3.7200
286 -1.5760 46.3500 -19.4590 3.4400 -1.5760 43.5700 -19.4590 3.4400
287 -1.5760 43.5700 -19.4590 2.1100 6.7560 44.1250 -19.4590 2.1100
288 -1.5760 43.5700 -19.4590 2.1100 -2.1330 41.9000 -19.4590 2.1100
289 -2.1330 41.9000 -19.4590 1.5600 -5.4670 42.4560 -19.4590 1.5600
290 -5.4670 42.4560 -19.4590 1.4400 -8.2450 37.4560 -19.4590 1.4400
291 -2.1330 41.9000 -19.4590 1.8300 -1.5780 39.1250 -19.4590 1.8300
292 -1.5780 39.1250 -19.4590 2.1700 -3.8010 34.6800 -19.4590 2.1700
293 -3.8010 34.6800 -19.4590 2.1100 -2.1350 28.0170 -20.0140 2.1100
294 -2.1350 28.0170 -20.0140 2.0000 -3.8010 21.3520 -20.0140 2.0000
295 -3.8010 21.3520 -20.0140 1.7800 -8.8010 19.6850 -17.7920 1.7800
296 -8.8010 19.6850 -17.7920 1.4400 -25.8220 3.2320 -18.3590 1.4400
297 -25.8220 3.2320 -18.3590 1.5000 -30.8190 1.0110 -17.2490 1.5000
298 -30.8190 1.0110 -17.2490 1.3900 -32.4840 -1.2090 -16.6940 1.3900
299 -32.4840 -1.2090 -16.6940 1.4400 -32.4840 -6.2090 -16.6940 1.4400
